%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.UTM_Easting,field.UTM_Northing,field.Zone,field.Letter
1644356288958168201,244,1644356288957378625,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356289959089201,245,1644356289958207845,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356290957718856,246,1644356290956886768,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356291957432925,247,1644356291956582307,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356292950646900,248,1644356292949850320,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356293954578636,249,1644356293953858613,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356294955829557,250,1644356294955005168,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356295956328585,251,1644356295955545663,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356296954720164,252,1644356296953842401,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356297953575538,253,1644356297952748537,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356298954842581,254,1644356298954129695,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356299948794144,255,1644356299947939634,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356300950877721,256,1644356300950100183,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356301973050617,257,1644356301972202539,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356302956934813,258,1644356302956126928,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356303977804131,259,1644356303976920366,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356304958084991,260,1644356304957255840,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356305972948296,261,1644356305972156763,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356306967686130,262,1644356306966875076,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356307974078468,263,1644356307973296165,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356308964714495,264,1644356308963929176,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356309956365693,265,1644356309955560207,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356310969237934,266,1644356310968564510,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356311956905669,267,1644356311956168413,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356312958680672,268,1644356312957884788,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356313978436574,269,1644356313977601766,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356314957100811,270,1644356314956267118,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356315973884668,271,1644356315973106622,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356316952509853,272,1644356316951702594,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356317957070016,273,1644356317956222534,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356318973419565,274,1644356318972726821,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356319975069449,275,1644356319974196434,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356320956741825,276,1644356320955984354,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356321955720678,277,1644356321954881429,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356322969644778,278,1644356322968820333,,42.340795,-71.098115,11.3,327165.68316326826,4689747.354548515,19,T
1644356323969479713,279,1644356323968638181,,42.340795,-71.098115,11.2,327165.68316326826,4689747.354548515,19,T
1644356324977074210,280,1644356324976226568,,42.340795,-71.098115,11.2,327165.68316326826,4689747.354548515,19,T
1644356325971585967,281,1644356325970742940,,42.340795,-71.098115,11.2,327165.68316326826,4689747.354548515,19,T
1644356326962329119,282,1644356326961513042,,42.340795,-71.098115,11.2,327165.68316326826,4689747.354548515,19,T
1644356327972933342,283,1644356327972153902,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356328981010173,284,1644356328980215072,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356329971657257,285,1644356329970783710,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356330954651139,286,1644356330953823089,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356331954994008,287,1644356331954197406,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356332954916435,288,1644356332954123973,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356333958450968,289,1644356333957632541,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356334958453775,290,1644356334957651138,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356335952045653,291,1644356335951152324,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356336958051325,292,1644356336957262754,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356337957155850,293,1644356337956247091,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356338959012692,294,1644356338958213090,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356339957139164,295,1644356339956291913,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356340951985163,296,1644356340951110839,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356341955834981,297,1644356341954973220,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356342951936935,298,1644356342951025247,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356343958693729,299,1644356343957920551,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356344958676009,300,1644356344957822322,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356345956734280,301,1644356345955870151,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356346960097369,302,1644356346959312438,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356347951990569,303,1644356347951103925,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356348951400773,304,1644356348950623273,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356349958340643,305,1644356349957493066,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356350955572138,306,1644356350954802036,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356351971637810,307,1644356351970782041,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356352954506925,308,1644356352953650474,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356353952569194,309,1644356353951734542,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356354964216812,310,1644356354963357925,,42.34079333333333,-71.098115,11.2,327165.67859656585,4689747.16947768,19,T
1644356355954558416,311,1644356355953709840,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356356970434035,312,1644356356969627141,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356357969231422,313,1644356357968370914,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356358964537811,314,1644356358963746070,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356359954188350,315,1644356359953332185,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356360970218289,316,1644356360969434022,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356361952778910,317,1644356361951956033,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356362954006532,318,1644356362953152656,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356363971463824,319,1644356363970559597,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356364954698117,320,1644356364953900337,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356365969536136,321,1644356365968750476,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356366953835105,322,1644356366952985763,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356367954187307,323,1644356367953331708,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356368971801409,324,1644356368970999240,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356369969245986,325,1644356369968513011,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356370955955497,326,1644356370955175638,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356371954985031,327,1644356371954194068,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356372966503558,328,1644356372965721368,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356373952994050,329,1644356373952199697,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356374971314962,330,1644356374970505237,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356375971307559,331,1644356375970456123,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356376972945811,332,1644356376972167968,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356377954340659,333,1644356377953462123,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356378973991559,334,1644356378973079204,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356379974987524,335,1644356379974130630,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356380973513158,336,1644356380972681760,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356381953969839,337,1644356381953073501,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356382955779406,338,1644356382954905033,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356383954425008,339,1644356383953582763,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356384954761729,340,1644356384953920364,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356385953926018,341,1644356385953088045,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356386955599420,342,1644356386954824686,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356387955502013,343,1644356387954643011,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356388949068108,344,1644356388948226213,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356389953573208,345,1644356389952739953,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356390955131805,346,1644356390954262018,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356391955517359,347,1644356391954811573,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356392954975565,348,1644356392954139709,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356393954658418,349,1644356393953862667,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356394955913361,350,1644356394954941511,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356395950143464,351,1644356395949270725,,42.34079333333333,-71.098115,11.1,327165.67859656585,4689747.16947768,19,T
1644356396955323768,352,1644356396954423666,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356397954509206,353,1644356397953677654,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356398954540705,354,1644356398953700065,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356399954974349,355,1644356399954190015,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356400949732454,356,1644356400948914527,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356401971913849,357,1644356401970992565,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356402948957894,358,1644356402948110103,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356403955358809,359,1644356403954490900,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356404978455370,360,1644356404977619409,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356405955392344,361,1644356405954542160,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356406965849198,362,1644356406964997053,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356407971710593,363,1644356407970896720,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356408971514667,364,1644356408970785617,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356409953687117,365,1644356409952881813,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356410971734678,366,1644356410970836162,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356411955415310,367,1644356411954573154,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356412950526117,368,1644356412949673175,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356413965703292,369,1644356413964844942,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356414954857802,370,1644356414954152822,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356415972730976,371,1644356415972004413,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356416955540810,372,1644356416954692125,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356417956214762,373,1644356417955433130,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356418973565559,374,1644356418972717046,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356419965955736,375,1644356419965117692,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356420948714383,376,1644356420947865962,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356421959479222,377,1644356421958557605,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356422954660451,378,1644356422953865766,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356423971048749,379,1644356423970183610,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356424954932109,380,1644356424954036712,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356425969914174,381,1644356425969012975,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356426977066619,382,1644356426976169586,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356427971245777,383,1644356427970376729,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356428957138346,384,1644356428956310510,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356429970498420,385,1644356429969669342,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356430971714606,386,1644356430970883607,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356431965245980,387,1644356431964454412,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356432954478276,388,1644356432953675508,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356433953832471,389,1644356433953032255,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356434958404460,390,1644356434957566499,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356435955364150,391,1644356435954529762,,42.34079333333333,-71.09811333333333,11.1,327165.81589568907,4689747.166089766,19,T
1644356436949675547,392,1644356436948877334,,42.34079166666667,-71.09811333333333,11.1,327165.8113289904,4689746.981018933,19,T
1644356437955787628,393,1644356437954909086,,42.34079166666667,-71.09811333333333,11.1,327165.8113289904,4689746.981018933,19,T
1644356438955083967,394,1644356438954373359,,42.34079166666667,-71.09811333333333,11.1,327165.8113289904,4689746.981018933,19,T
1644356439956534238,395,1644356439955720901,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356440956072144,396,1644356440955160140,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356441955886762,397,1644356441955044269,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356442957729644,398,1644356442956928730,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356443951640296,399,1644356443950796127,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356444954797070,400,1644356444954071521,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356445954062615,401,1644356445953256368,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356446954934294,402,1644356446954169273,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356447955920020,403,1644356447955050945,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356448956181340,404,1644356448955438852,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356449954057336,405,1644356449953256368,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356450955322370,406,1644356450954490900,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356451955056875,407,1644356451954248189,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356452972489189,408,1644356452971676588,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356453954352759,409,1644356453953501701,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356454956208056,410,1644356454955366373,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356455968047673,411,1644356455967164993,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356456956737250,412,1644356456955898761,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356457972866285,413,1644356457972019910,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356458974520250,414,1644356458973683595,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356459973851821,415,1644356459973007678,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356460952192145,416,1644356460951334238,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356461973248709,417,1644356461972415924,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356462956930273,418,1644356462956052541,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356463957047201,419,1644356463956206321,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356464974503015,420,1644356464973662614,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356465954578617,421,1644356465953727960,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356466972478526,422,1644356466971794605,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356467954917878,423,1644356467954175472,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356468954822883,424,1644356468954022884,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356469970918651,425,1644356469970200538,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356470971738010,426,1644356470970949411,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356471954629481,427,1644356471953837633,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356472957031084,428,1644356472956198215,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356473969421396,429,1644356473968669891,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356474953525910,430,1644356474952790021,,42.34079,-71.09811166666667,11.1,327165.9440614224,4689746.792560189,19,T
1644356475973062918,431,1644356475972215652,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356476954139490,432,1644356476953344583,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356477970315852,433,1644356477969521522,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356478972920055,434,1644356478972051382,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356479949455500,435,1644356479948667049,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356480972920297,436,1644356480972110986,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356481971022471,437,1644356481970206022,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356482972065352,438,1644356482971232652,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356483956687247,439,1644356483955833435,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356484956984531,440,1644356484956190347,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356485954597036,441,1644356485953800439,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356486954211957,442,1644356486953476905,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356487955053647,443,1644356487954229354,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356488959781785,444,1644356488958874464,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356489954675811,445,1644356489953779458,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356490955513266,446,1644356490954679489,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356491947740726,447,1644356491946920394,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356492955764120,448,1644356492954874515,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356493953423515,449,1644356493952580213,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356494957961027,450,1644356494957113265,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356495957924632,451,1644356495957080364,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356496956811757,452,1644356496955965757,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356497959405324,453,1644356497958619356,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356498956563680,454,1644356498955724716,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356499957708687,455,1644356499956891298,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356500957441649,456,1644356500956601142,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356501955800327,457,1644356501954911470,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356502974870915,458,1644356502974019289,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356503949534683,459,1644356503948690652,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356504949784925,460,1644356504948947668,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356505972060268,461,1644356505971165895,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356506956829167,462,1644356506955987930,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356507956307721,463,1644356507955471754,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356508974929703,464,1644356508974104642,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356509972498692,465,1644356509971660137,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356510965897264,466,1644356510965083122,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356511955739219,467,1644356511954957246,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356512973410458,468,1644356512972605466,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356513954278384,469,1644356513953461647,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356514971531363,470,1644356514970662117,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356515966047831,471,1644356515965196847,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356516966682472,472,1644356516965835332,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356517954206643,473,1644356517953406810,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356518955990771,474,1644356518955118179,,42.340788333333336,-71.09811166666667,11.1,327165.9394947275,4689746.607489354,19,T
1644356519973864950,475,1644356519973043203,,42.340788333333336,-71.09811166666667,11.2,327165.9394947275,4689746.607489354,19,T
1644356520975299496,476,1644356520974382877,,42.340788333333336,-71.09811166666667,11.2,327165.9394947275,4689746.607489354,19,T
1644356521955401064,477,1644356521954554796,,42.340788333333336,-71.09811166666667,11.2,327165.9394947275,4689746.607489354,19,T
1644356522956033163,478,1644356522955142736,,42.340788333333336,-71.09811166666667,11.2,327165.9394947275,4689746.607489354,19,T
1644356523956996138,479,1644356523956156253,,42.340788333333336,-71.09811166666667,11.2,327165.9394947275,4689746.607489354,19,T
1644356524973578270,480,1644356524972723245,,42.340788333333336,-71.09811166666667,11.2,327165.9394947275,4689746.607489354,19,T
1644356525955052869,481,1644356525954173088,,42.340788333333336,-71.09811166666667,11.2,327165.9394947275,4689746.607489354,19,T
1644356526967995656,482,1644356526967079639,,42.340788333333336,-71.09811166666667,11.2,327165.9394947275,4689746.607489354,19,T
1644356527954608651,483,1644356527953835248,,42.340788333333336,-71.09811166666667,11.2,327165.9394947275,4689746.607489354,19,T
1644356528972617132,484,1644356528971753120,,42.340788333333336,-71.09811166666667,11.2,327165.9394947275,4689746.607489354,19,T
